path,bytes,sha256,hash_mode
patchmixer/scripts/patchtst/univariate/ettm1.sh,1224,d7a970d7d7778c232fabcc50430ffba4fe41518f0376b87964733696b79d1528,lf
patchmixer/scripts/patchtst/univariate/ettm2.sh,1225,09c543fa6ed14844517adede57520c9f132bed6fcf480700e1dd699a203d43a0,lf
patchmixer/scripts/patchtst/weather.sh,1068,3f9e2d58fa3f3cb725f7d10b98e99fa1226c07899c2d4a20f7c9eae98a7f386b,lf
patchmixer/utils/masking.py,832,02f453e52cfaec65e34132923add80e7132f188706680fa86d7bd884976e09ef,lf
patchmixer/utils/metrics.py,951,9d61cbf6239d2749f7640eff9fa80e66a17dbbea1881b919c4375b126195294d,lf
patchmixer/utils/timefeatures.py,3743,2ad031a425f6f02b88db1918333a30937e41b18f435df90e6bcbb6470427221b,lf
patchmixer/utils/tools.py,4143,ad11e9fe30fcd95bf62aada94e21e80d4ba06833897cb4996142dac5a580d105,lf
patchmlp/data_provider/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchmlp/data_provider/data_factory.py,1408,8b4e62a361d53a3884b3ae4ccff43b01c5ba31e53c8421114441dfefb4ca89bc,lf
patchmlp/data_provider/data_loader.py,16786,67ffaea5ed90a583647ca00594b4afb647048429b532c5741f6f70f2d8d52f66,lf
patchmlp/experiments/exp_basic.py,964,5b7a32a4522e2b95ccf311286b8a90c2021880163b34947f2f6d6dfe38b2ee97,lf
patchmlp/experiments/exp_long_term_forecasting.py,13917,cad3dde72c4c87b29c775a81a62bcd537210874ecdc4df6fe6f2cc5d5e4cdfa8,lf
patchmlp/layers/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchmlp/layers/embed.py,6457,470fe72d82d2085e1b14bc1730d72a90babdcf3b142f24dd9dfe3810263c051d,lf
patchmlp/model/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchmlp/model/patchmlp.py,3621,f4d6f47eb935ab782d0bb222351ab78230ede02305802b64b7c0336bb8783d80,lf
patchmlp/run.py,7188,84450139dc0c082afabddb3755667e4a0b3672d356fd3ff055de67062d934a70,lf
patchmlp/utils/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchmlp/utils/masking.py,832,02f453e52cfaec65e34132923add80e7132f188706680fa86d7bd884976e09ef,lf
patchmlp/utils/metrics.py,866,743a63a7d2661c994027bdbf5bffe8a2892e5ca381b9b319d5e0fb2715cf53ff,lf
patchmlp/utils/timefeatures.py,4369,319b3da2ef15ccae95162b1b4f4a9a0b0da63fa0062a7f6006a06dd567258d85,lf
patchmlp/utils/tools.py,3343,ef5dbcc78ea1d32cd8ff898dc35dfd17c16240bb3a7f8676fc09580e20a13b06,lf
patchtst/license,11357,c71d239df91726fc519c6eb72d318ec65820627232b2f796219e87dcf35d0ab4,lf
patchtst/patchtst_self_supervised/__init__.py,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,lf
patchtst/patchtst_self_supervised/datautils.py,6809,8204593762bb6fb526c92cf1bbd0b2a8d58a96a84721af132114a1f450777365,lf
patchtst/patchtst_self_supervised/patchtst_finetune.py,8383,e5ca71dfcef9586e0423c031248cc6712c562077b5f816a2caa3149661a2e3da,lf
patchtst/patchtst_self_supervised/patchtst_pretrain.py,5460,ed79626c180700f1935760bf0f403e322a7ec64899db55a40a6d8b70854574e6,lf
patchtst/patchtst_self_supervised/patchtst_supervised.py,5457,77a6a873ac05476b01e7c0a06b4cb0917b008b2ad6343b28b57b46df460384cf,lf
patchtst/patchtst_self_supervised/src/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchtst/patchtst_self_supervised/src/basics.py,2825,0fd1a648e5c5032ccc528da25fe7f621a8482e6bef7a3595b40e43082459ac71,lf
patchtst/patchtst_self_supervised/src/callback/__init__.py,11,636159b35205da4142a43bc02d2849d77d3ac07a0946211585cde15a9c6ff21f,lf
patchtst/patchtst_self_supervised/src/callback/core.py,2011,59a624f8d7789e646041c611f43648d9a68000006062c09b2040114e74fd292f,lf
patchtst/patchtst_self_supervised/src/callback/distributed.py,5732,120605bb589093bd1363ca344180372d71ca1b99b4baa5ce7973e2203079d87b,lf
patchtst/patchtst_self_supervised/src/callback/patch_mask.py,4851,b7771973b38cb153f425bd4a44ecc6c9280afe25b52befd61457e374f5d3b272,lf
patchtst/patchtst_self_supervised/src/callback/scheduler.py,7743,7d96fca3587f0fd66753f576953b4b6caee0387ec91bbfbbdb54bad2d3e0a589,lf
patchtst/patchtst_self_supervised/src/callback/tracking.py,9343,dd950dbcbaa4e1e7b1d66f8d91dfebabf220ecc0e616dac21ebc67aeeadd4ec1,lf
patchtst/patchtst_self_supervised/src/callback/transforms.py,1207,36c6949fb87f7f28318e3a9317cb9a951cbb7277159cefce8323dff683457a25,lf
patchtst/patchtst_self_supervised/src/data/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,lf
patchtst/patchtst_self_supervised/src/data/datamodule.py,2272,5caa3440c4a6c942b8d782dbc9a04d40211074f7f0214705a24a290e47c51ee6,lf
patchtst/patchtst_self_supervised/src/data/pred_dataset.py,15226,2ad7cce32433f4e25853c7189e2e8dc9429d47548a08efc77b3dcff9911ee6ca,lf
patchtst/patchtst_self_supervised/src/data/timefeatures.py,3743,2ad031a425f6f02b88db1918333a30937e41b18f435df90e6bcbb6470427221b,lf
patchtst/patchtst_self_supervised/src/learner.py,15611,d10d4790f55ef2f78a73c66982bfc93c9ad86a9f86f95edaf7306951e285536d,lf
patchtst/patchtst_self_supervised/src/metrics.py,585,6deb2f9908462124d4930fc91df707321279e7635c87934a95abc70fd0911749,lf
patchtst/patchtst_self_supervised/src/models/__init__.py,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,lf
patchtst/patchtst_self_supervised/src/models/layers/attention.py,4489,e677c79653e7d50bfd54eb5c68dbc99bb8c7b84ea28f5848a803abdd0ae89766,lf
patchtst/patchtst_self_supervised/src/models/layers/basics.py,1588,1795dd68e2dca426fe19193482fba0918e77b87e1650e7eec8ed46ab2db92849,lf
patchtst/patchtst_self_supervised/src/models/layers/heads.py,3148,3775c5827044e70a3018cbc7127f34845e9e4094bdf09828b2fd6d966157226b,lf
patchtst/patchtst_self_supervised/src/models/layers/pos_encoding.py,1561,e2fd87b33269a08f61807018416cf49e3a8becc165e52fe050d90f2d8fad7697,lf
patchtst/patchtst_self_supervised/src/models/layers/revin.py,1654,8a587b3210e71a9492fea7898f138fa2b4d53535c84f6def8d985e865f871604,lf
patchtst/patchtst_self_supervised/src/models/patchtst.py,11202,8eaa7570e3117bc9489aed838ce483cf98306086332d45c6b700e2cf177c8366,lf
patchtst/patchtst_self_supervised/src/utils.py,1440,e50e1eb06022158b800f3b341815e2acbb6f88b5e2ca60d6eb29c604f43293d6,lf
patchtst/patchtst_supervised/data_provider/data_factory.py,1372,98f83b72488ff2cb5364fca2267bc0ab786e5c7aeed5f9f4e625b11cd9bd4c45,lf
patchtst/patchtst_supervised/data_provider/data_loader.py,14345,1bcab94d8b86ba1b2bfe93d4de74ca3f7ce0a2cd87302c2476d01564e998d8a3,lf
patchtst/patchtst_supervised/exp/exp_basic.py,885,6c69badaaf13536a212e2b96975e2d59ebd7b5546550e487ea52249173e10afe,lf
patchtst/patchtst_supervised/exp/exp_main.py,15510,cff6bd03c87b84ca2114f674e528b9739012d537d9d2d13d7badfdb4d6cf5ae3,lf
patchtst/patchtst_supervised/formers/autoformer.sh,5082,aefa8e732cbaa79c93122d5cc9b76bb847b57b16bcaa7d2e9e6c67dc0e185427,lf
patchtst/patchtst_supervised/formers/fedformer/data_provider/data_factory.py,1400,3cd73928ff8db08c4deb049d9e39d1c67e667400cbb48ff94094eefdef04a7ae,lf
patchtst/patchtst_supervised/formers/fedformer/data_provider/data_loader.py,13089,d16e351b8382444f4abb904388e5dbf8b6298f420329358222682c37c6805a65,lf
patchtst/patchtst_supervised/formers/fedformer/exp/exp_basic.py,885,6c69badaaf13536a212e2b96975e2d59ebd7b5546550e487ea52249173e10afe,lf
patchtst/patchtst_supervised/formers/fedformer/exp/exp_main.py,12815,30fc65ff72b65dbff38a65f290964a4b2385059cd98c85ee3e2f3a1cb80064e5,lf
patchtst/patchtst_supervised/formers/fedformer/layers/autocorrelation.py,9089,4e835c4a6db1b175a418977d2fddba1780ba6827d619687a345448025bab4da8,lf
patchtst/patchtst_supervised/formers/fedformer/layers/autoformer_encdec.py,7542,db0bf50eb34ea05206c8c944523d8060bed39dcec27fd2761c170f5c9d64dc90,lf
patchtst/patchtst_supervised/formers/fedformer/layers/embed.py,7013,254d570bb291efb4825a3ea6274ae6206e01c4547aa94becb89c7d6a636d90df,lf
patchtst/patchtst_supervised/formers/fedformer/layers/fouriercorrelation.py,4907,248bf18333b976bcfd9785a6df5115d12706a18d2c6e610777147556aac55961,lf
patchtst/patchtst_supervised/formers/fedformer/layers/multiwaveletcorrelation.py,13158,d35606c8f8dbe1015e614bdc066357799e70b6fc9cf637c5e7761d7626a7809c,lf
patchtst/patchtst_supervised/formers/fedformer/layers/selfattention_family.py,6554,af7cc216637212859423fb61616762b9f934806f841fa26bf1d8217124119d4c,lf
patchtst/patchtst_supervised/formers/fedformer/layers/transformer_encdec.py,4566,17ee8d9cf4ac0ec855d9d2ec6b1f4e85e57d807e5b5589f763c2140c5e216c80,lf
patchtst/patchtst_supervised/formers/fedformer/layers/utils.py,12484,9961ae249bcfb9c7c61cf5efbdd55f04e01cf555765dfac8b794d69a5259bfc2,lf
patchtst/patchtst_supervised/formers/fedformer/models/autoformer.py,4083,6e935c09cc8eca64b9358606accbf30e841bee98fc1026ca020e3d31b0fe2eb2,lf
patchtst/patchtst_supervised/formers/fedformer/models/fedformer.py,9077,d617f1ce589b5d262aadcfcf035091992aa76796568336e3dfef0c1e34c5e9d9,lf
patchtst/patchtst_supervised/formers/fedformer/models/informer.py,3270,8d305ae51431417e83d6f1e1c86430ae73aace2b9d1ec2da473ba697bb03a745,lf
patchtst/patchtst_supervised/formers/fedformer/models/transformer.py,2965,afe587b84db10d9b06f30cce25921033300d1ae2019d22c89df6a06814e563f3,lf
patchtst/patchtst_supervised/formers/fedformer/readme.md,1217,2e3f09609f9665e1ee803aa570edf71ff727af09ad35c5dfee38315219f354f2,lf
patchtst/patchtst_supervised/formers/fedformer/run.py,8885,7cf8136b0b426579a78636b2103fb78b675669539e560a3db698f499597c3e26,lf
patchtst/patchtst_supervised/formers/fedformer/scripts/longforecasting.sh,3664,1e60a53b69eafa297cd5e6e935b962e2ce8daa055333292bf36729428e74ff75,lf
patchtst/patchtst_supervised/formers/fedformer/scripts/lookbackwindow.sh,4573,2c14eb72bc7206fa9545fa864756cf5440d3a0362d11c5302f136d377420677e,lf
patchtst/patchtst_supervised/formers/fedformer/utils/masking.py,1355,e6589197f4b06c2e2e3574f8d1060123a8b113284ccd75d6bbd72d5591a727b8,lf
patchtst/patchtst_supervised/formers/fedformer/utils/metrics.py,1130,287dc377f93b4de0584f3ad4a61246510eb6773abf990dc626c09dd2cc350142,lf
patchtst/patchtst_supervised/formers/fedformer/utils/timefeatures.py,3743,2ad031a425f6f02b88db1918333a30937e41b18f435df90e6bcbb6470427221b,lf
patchtst/patchtst_supervised/formers/fedformer/utils/tools.py,2739,27df95a9a6d3bd34a30fbc0566e3324403b55ff726695d40cd39895fd85bc162,lf
patchtst/patchtst_supervised/formers/informer.sh,5080,e0c2aa50056015460e7be9aa0aeee17e886a013566da2861859e05ec08165109,lf
patchtst/patchtst_supervised/formers/pyraformer/data_loader.py,26018,8458a8f092b17667945ec447a1fdcf1abc39e2b5ee44d8b24769d2f46770d106,lf
patchtst/patchtst_supervised/formers/pyraformer/legal.md,572,adba50d9794b9ef3f7ec8cbc680f7f1fa3fbf9df0ac8d1f9b9ccab6d941bc11b,lf
patchtst/patchtst_supervised/formers/pyraformer/long_range_main.py,12622,3377b7622f77c33b9d006281baf25cbecbee33645bba6bbc8d6c0fbaf6149d95,lf
patchtst/patchtst_supervised/formers/pyraformer/preprocess_elect.py,4695,b3a922360c5012cb53c2bcae53ba16d8528fae46cb0033c5ea32f7344dec3817,lf
patchtst/patchtst_supervised/formers/pyraformer/preprocess_flow.py,3491,a92c3e77e15999ea1d41ed94f3dc717fa9f723f37453ccc0e537fcf32f80734d,lf
patchtst/patchtst_supervised/formers/pyraformer/preprocess_wind.py,3368,edf5b2a78c20ce0844609dac7a4c60b63cfaa00b04531641937103008b075d16,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/embed.py,6168,438b1421fa2f94c0761b6a401100e9365a6ab16f5530c9c8a9ec036edff9ae5e,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/graph_attention.py,20457,0f7843d64eb1dc76a62c295ac9577d21de792f486ffeaa6faf828a7793bed349,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/hierarchical_mm_tvm.py,11727,00375475465fb956925ba0f0c0c0ba3b70ca710218f33256f7f53be106e45dbf,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/layers.py,15215,8e30c5c8a1766be1d1b23e2e6f56ddd94b546fa0189e4b4799d3d3224e0fdef8,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/modules.py,639,567dfd14830903dea4eafeb70ee7f532407c57814291a1c5be937a5007bf0818,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/pam_tvm.py,2249,4c870ee7375632d50f50d26a888519d14d41cc852c3b8d3fd0d7f39556bc5ee0,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/pyraformer_lr.py,4915,da6f556b8a80470a0d8503835e1f4be6e2d8a31161154e4393874ad3cfb059af,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/pyraformer_ss.py,3059,5e2d733589a0bff1863115e0476767d7fca0e1dd221270de422a5e617d303303,lf
patchtst/patchtst_supervised/formers/pyraformer/pyraformer/sublayers.py,2810,5844765addcd54d5f50880b4e3642aeb3499c400093ba050fe7e460c969e8e85,lf
patchtst/patchtst_supervised/formers/pyraformer/readme.md,5659,295cf58171b8965ce680101cc74cfb6fce813208eb96f80b20b48fd0c2062484,lf
patchtst/patchtst_supervised/formers/pyraformer/requirements.txt,1611,c380ca077e71d1ac231679e64e91f4760409cceb485fa4118a34d403c428b713,lf
patchtst/patchtst_supervised/formers/pyraformer/scripts/longforecasting.sh,6532,c22fee0e9e89d37024cb65aac020826028920a8b9aade5d84183937979df61dd,lf
patchtst/patchtst_supervised/formers/pyraformer/scripts/lookbackwindow.sh,2552,620db794fb74bc77b6c6c139c33d5ff05b108d1d4403069866685fccd2872f4b,lf
patchtst/patchtst_supervised/formers/pyraformer/simulate_sin.py,2814,7e2c210309ab29f3cf64108df71668abfd24080085c880205e8755b59e13ba89,lf
patchtst/patchtst_supervised/formers/pyraformer/single_step_main.py,10197,69810951525853f431ce8c23f84b42a07094b5527e14bf86267e086fc4f19e1c,lf
patchtst/patchtst_supervised/formers/pyraformer/utils/timefeatures.py,4534,0611feb06e86bc85f19c24099b87b8fc37bc4b7b9e81b128f083a557b3df7c92,lf
patchtst/patchtst_supervised/formers/pyraformer/utils/tools.py,2666,a964029e5195cd711af28b4fca53f97f1ed76ab160c531735f07442bf3128cee,lf
patchtst/patchtst_supervised/formers/transformer.sh,5146,f07b8fdbbc938ae6c7b5cb4455e6efaecd4ac3c7765960302ae9a281937fa961,lf
patchtst/patchtst_supervised/layers/autocorrelation.py,6254,d14d576feee3e7159920ecbd8a4289a66542e63e545fc24c6ebb73dd757abe5f,lf
patchtst/patchtst_supervised/layers/autoformer_encdec.py,6113,1d00619712f74f7bc6239b8f3b0aa1848e13ab8651203240f0d7943dde903e5e,lf
patchtst/patchtst_supervised/layers/embed.py,6512,2db82418962a591fd4ed7553c119943da065a49c6dd55bb04513b3e5193c8959,lf
patchtst/patchtst_supervised/layers/patchtst_backbone.py,14220,afb008aa02d6b990943e1c448086a599c977c90a42e70ae8d091c69c5f401ac3,lf
patchtst/patchtst_supervised/layers/patchtst_layers.py,4512,356aa829b1bba6d42c74ff6ee653750e030c5bcee1ddbee7670b23eeb74c810c,lf
patchtst/patchtst_supervised/layers/revin.py,1975,858bb953bab0db3749a3399cc9b0d63f8638af1561c2dbe11ae74c126dd7e834,lf
patchtst/patchtst_supervised/layers/selfattention_family.py,5554,b042b849f2a7505ddedd7e9e60b513fdb139c902bea8512d51633a4388302206,lf
patchtst/patchtst_supervised/layers/transformer_encdec.py,4566,17ee8d9cf4ac0ec855d9d2ec6b1f4e85e57d807e5b5589f763c2140c5e216c80,lf
patchtst/patchtst_supervised/models/autoformer.py,5836,7f0fdac0302a98644c6483b343a1e811fc7c621c7d1a5341fd0b98fc32d88b16,lf
patchtst/patchtst_supervised/models/dlinear.py,2864,ebbddc64ea242ddce0e043266728c6b8bdd4aee59150548dd600ee17ff7ece91,lf
patchtst/patchtst_supervised/models/informer.py,5014,60d7f9c8c7aa17737b864d2b388f0d8b11f050b35abcfe1623207423f854fe43,lf
patchtst/patchtst_supervised/models/linear.py,469,8b1e6d7e61ac16d2186ca02a17ad505b7e7b59c8727b27368f70c1431d8a17c7,lf
patchtst/patchtst_supervised/models/nlinear.py,557,ba2805d6b9b451ae1b2428d553682e93442ea528cb6188dafab02a57a90360c0,lf
patchtst/patchtst_supervised/models/patchtst.py,5113,fa4740e27cbdf6bdaabbadc4119027228a1619af0ea3589726556a28d88d76bf,lf
patchtst/patchtst_supervised/models/stat_models.py,3872,8d8848212b0e02ab2d346bcb305f8930f9e141cabcbb8b4a304df200b61451c3,lf
patchtst/patchtst_supervised/models/transformer.py,4729,454f966f4054d080836e3c56ffbcb6708d34e3989042b38492f44a2472428c8b,lf
patchtst/patchtst_supervised/requirements.txt,50,72753f868c28ce139b3bcb4e0633cdbe2c5e19fbc1f27e3bb82470acfe5df25a,lf
patchtst/patchtst_supervised/run_longexp.py,10022,48cd49f22889748d21e9c0fa19d376e24667c07e418a53908bb55a4c3edda09a,lf
patchtst/patchtst_supervised/scripts/linear/electricity.sh,1754,11f975b396a3a385f366a6f0e8084278ace42aba8a97eae2974bba75b3349b79,lf
patchtst/patchtst_supervised/scripts/linear/etth1.sh,1664,24ef367334d4cc2b8df70fd946b08f2b1a05010285c371d0c186f39c2c7ab4ba,lf
patchtst/patchtst_supervised/scripts/linear/etth2.sh,1660,dd66e0563b320a98246cb5c6566c4edf6181b6532a0126c1e3510302c5c2ba75,lf
patchtst/patchtst_supervised/scripts/linear/ettm1.sh,1664,9bf432bdcba9ea449c64ed49f4cc198e8cf23c69991d03ed9d2bd670b5b75d97,lf
patchtst/patchtst_supervised/scripts/linear/ettm2.sh,1661,3a8ca681b6126c488f1144316e9326232659f686c494e308dbe9bdf7b9db1639,lf
patchtst/patchtst_supervised/scripts/linear/exchange_rate.sh,1727,cb75e016ecdc1c9a075e34feabc432b3b003efb151d69c536fc7916bdb87237d,lf
patchtst/patchtst_supervised/scripts/linear/ili.sh,1814,902803dd2f9b9109a914cf5dd2ed9d15f89168a853441d30bc6a429a67fcdf56,lf
patchtst/patchtst_supervised/scripts/linear/traffic.sh,1701,72353c6c242609baf3549f8e1aa4d8d2c0c8e5562d2429ad5cda63c64c4750db,lf
patchtst/patchtst_supervised/scripts/linear/univariate/etth1.sh,2377,a2a8f3560332b0ec5101cad9b5966a75ff3443bb52cc72d2efa9d6a55415056b,lf
patchtst/patchtst_supervised/scripts/linear/univariate/etth2.sh,2379,5bca3079045f96e69c5a953883453dac0be72b2e286abc20485f530b36daff94,lf
patchtst/patchtst_supervised/scripts/linear/univariate/ettm1.sh,1670,c88fa78d9bf2341765a657fb9e3de9dacda5f9c8c29f3fd6655aef5efee2bff2,lf
patchtst/patchtst_supervised/scripts/linear/univariate/ettm2.sh,1668,a314235efd362811eea9afa63e31f2a3c72944c4d90cd433e74332f45618070f,lf
patchtst/patchtst_supervised/scripts/linear/weather.sh,1612,b67d06322415e368e970c18919aaec78952e50687c3c1373912151cedda82016,lf
patchtst/patchtst_supervised/scripts/patchtst/electricity.sh,1120,e20aefa2c3ebda862dab6eb9f970b2f139c8b30b8d294fd3f8ed355816808920,lf
patchtst/patchtst_supervised/scripts/patchtst/etth1.sh,1039,556c87cd7dd795094ff6cb73465e84c90686017e1535e0ba23ed43683b9b0897,lf
patchtst/patchtst_supervised/scripts/patchtst/etth2.sh,1039,fbe25de2a3478cc7b3b1f6f3e97b77b7949ff18bd2de3f723d8296269b17364d,lf
patchtst/patchtst_supervised/scripts/patchtst/ettm1.sh,1106,6b4fd17c3da9471f29556b92f7c788e667a108548ebb0919d24ecea4b3d36aa5,lf
patchtst/patchtst_supervised/scripts/patchtst/ettm2.sh,1107,9118c71d9faa01fb4cb1751a0d06d6cfd8426958a55874e67847f70540efaa15,lf
patchtst/patchtst_supervised/scripts/patchtst/illness.sh,1084,e9b69453bf5bfd363ad62e5327954c87848bb8576cf5d46fa236372a44741c3e,lf
patchtst/patchtst_supervised/scripts/patchtst/traffic.sh,1112,8f9146485fe19bf90fd747b85ad0e8c57a37fcbe55c638538b8dced4a30499f1,lf
patchtst/patchtst_supervised/scripts/patchtst/univariate/etth1.sh,1157,003876f706c012e0e230f88a0dddee4436ee8dd3ead7c00ce005478c0e0b18d7,lf
patchtst/patchtst_supervised/scripts/patchtst/univariate/etth2.sh,1157,527e832bf57128682a896997ee8b90c22870cfff0a08b062dd140e243fa87a72,lf
patchtst/patchtst_supervised/scripts/patchtst/univariate/ettm1.sh,1224,d7a970d7d7778c232fabcc50430ffba4fe41518f0376b87964733696b79d1528,lf
patchtst/patchtst_supervised/scripts/patchtst/univariate/ettm2.sh,1225,09c543fa6ed14844517adede57520c9f132bed6fcf480700e1dd699a203d43a0,lf
patchtst/patchtst_supervised/scripts/patchtst/weather.sh,1068,3f9e2d58fa3f3cb725f7d10b98e99fa1226c07899c2d4a20f7c9eae98a7f386b,lf
patchtst/patchtst_supervised/utils/masking.py,832,02f453e52cfaec65e34132923add80e7132f188706680fa86d7bd884976e09ef,lf
patchtst/patchtst_supervised/utils/metrics.py,951,9d61cbf6239d2749f7640eff9fa80e66a17dbbea1881b919c4375b126195294d,lf
patchtst/patchtst_supervised/utils/timefeatures.py,3743,2ad031a425f6f02b88db1918333a30937e41b18f435df90e6bcbb6470427221b,lf
patchtst/patchtst_supervised/utils/tools.py,4143,ad11e9fe30fcd95bf62aada94e21e80d4ba06833897cb4996142dac5a580d105,lf
patchtst/readme.md,5389,7b45e8c686111038986b3b6e35b7e29338dad16eb1a9586a321be8a19d16ea7e,lf
pathformer/data_provider/__init__.py,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,lf
pathformer/data_provider/data_factory.py,1417,16d149425be2017cdd1d54b7fead0c5ea1189482adf44e54c813844817b22e30,lf
pathformer/data_provider/data_loader.py,17263,a36d4dde3a4e2461f2c354321a777e6039381d1c9c09d907d6687465457505c7,lf
pathformer/exp/exp_basic.py,878,f91cbf314138e55370581737a48830a4c02bb46557d1320c08812909ecf12131,lf
pathformer/exp/exp_main.py,12230,3edb70c1de6e7593f74b95afab91e7bba975445ac778aa59e68e5817be5b6e27,lf
pathformer/layers/ams.py,5063,ae6ef2e90ce09300028db62848a505a7569d129b28755e2f5dfe8b4488774618,lf
pathformer/layers/embedding.py,7611,e343d8895cdf35886634239eaad29b14eeef40cfdc220e79bd54f56088844b08,lf
pathformer/layers/layer.py,13763,6a94d3b7c0df42d4c12930cb7745a84d8ef75f57e6cbc527b60f8dbc81e526de,lf
pathformer/layers/revin.py,1973,45ca93803bdbea0e76f96f06741790bf4f2aa7f629c2e20e608ba97b4c03cdaa,lf
pathformer/models/pathformer.py,2325,cb36b5930a779a3e9e6b1ee12c8738925bbb2b946c08d7bda099520ad4101f15,lf
pathformer/readme.md,2695,2516945a2586674e912a5e8ccdbebd480c0bb295cb4034ec75f701a0ae208554,lf
pathformer/requirements.txt,189,ca85392fdd7cdcb79abfd4b5f9f46361b6ac550f3203da813966d9de3b0421b9,lf
pathformer/run.py,6200,c31328addb773fca2884ce7a0faabb7ccbd86ca6250bc982b99b760ad6cc2c04,lf
pathformer/scripts/multivariate/electricity.sh,1035,694224b4d1d3b798bca1249f4da18301c3037fcec457352ffc431d0273269c5e,lf
pathformer/scripts/multivariate/etth1.sh,3236,329257748b2713d00a771b1a055933d267142d9bc5d901a122a0edc1a4f247bb,lf
pathformer/scripts/multivariate/etth2.sh,3180,b4d89d9795d10cbf7c8c09a2e47a63c4d4b9ad037b51ee4334013e776c3786b7,lf
pathformer/scripts/multivariate/ettm1.sh,1012,115582f1c3df43455c63596f41693e08997aa07b171bb8f98dc538f2d5057c65,lf
pathformer/scripts/multivariate/ettm2.sh,959,892e6f914423aee61c398bf12dba276133bb6358e70d8f52982a441d3e23dc42,lf
pathformer/scripts/multivariate/traffic.sh,1020,91e2c95ad8c9c041feda452e933b771b71c4818f699b0c21bde23c90f0e92988,lf
pathformer/scripts/multivariate/weather.sh,995,c737b7a26a89e629d5364deb28d4dfd9b76ea6a6b2f4a8f2e1ddcefb7ae6d67b,lf
pathformer/utils/decomposition.py,1389,c842b2cc5dc4e8eb9a9153bc339ad9ec106deb7532ec04557e9f43e2a130dc4b,lf
pathformer/utils/masking.py,831,d21d975da25aa5d12ff31801d58a7493c76e167af1d6fde9678c152065cc95e8,lf
pathformer/utils/metrics.py,950,1489fddbacfcfbdf628bad4ae6026527462868fc91d6803c3a9c992a07199c39,lf
pathformer/utils/other.py,6945,07f81270f5acb7745d4dbd56006da7467fe9368f0a0d32dc47e2d9bb89477ba0,lf
pathformer/utils/timefeatures.py,3743,2ad031a425f6f02b88db1918333a30937e41b18f435df90e6bcbb6470427221b,lf
pathformer/utils/tools.py,4354,18946410c11e8eb99d6d51d94a499c72414306d38bda1c33fb1815d1b6198a4d,lf
